Added_Sugars,Alcohol,Calories,Display_Name,Drkgreen_Vegetables,Drybeans_Peas,Factor,Food_Code,Fruits,Grains,Increment,Meats,Milk,Multiplier,Oils,Orange_Vegetables,Other_Vegetables,Portion_Amount,Portion_Default,Portion_Display_Name,Saturated_Fats,Solid_Fats,Soy,Starchy_vegetables,Vegetables,Whole_Grains
18.26917,0,358.94,Raisin bagel,0,0,1,51180030,0.0655,5.03826,0.25,0,0,0.25,0.04629,0,0,1,2,large (5 oz),0.3537,0,0,0,0,0.27117
9.62269,0,189.06,Raisin bagel,0,0,1,51180030,0.0345,2.65374,0.5,0,0,0.5,0.02438,0,0,1,2,small (2 1/2 oz),0.1863,0,0,0,0,0.14283
8.76091,0,176,Bread stuffing,0,0,0.5,51182010,0,1.467,0.25,0,0,0.5,0,0,0,0.5,1,"cup, moist type",1.63,72.108,0.001,0,0,0
9.98743,0,200.64,Bread stuffing,0,0,0.5,51182010,0,1.67238,0.25,0,0,0.5,0,0,0,0.5,2,"cup, dry mix, prepared",1.8582,82.20312,0.00114,0,0,0
0,0,41.2,Bread stick,0,0,1,51184000,0,0.5321,1,0,0,1,0.00078,0,0,1,1,medium,0.141,7.2207,0,0,0,0
0,0,82.4,Bread stick,0,0,1,51184000,0,1.0642,1,0,0,1,0.00156,0,0,1,2,large,0.282,14.4414,0,0,0,0
0,0,20.6,Bread stick,0,0,1,51184000,0,0.26605,1,0,0,1,0.00039,0,0,1,2,small,0.0705,3.61035,0,0,0,0
0,0,8.24,Bread stick,0,0,1,51184000,0,0.10642,1,0,0,1,0.00016,0,0,1,2,snack size,0.0282,1.44414,0,0,0,0
4.91683,0,46.5,Croutons,0,0,0.25,51185000,0,0.3927,0.25,0,0.0255,1,0.00116,0,0,0.25,1,cup,0.525,15.5016,0.0002,0,0,0
4.91683,0,46.5,Croutons,0,0,1,51185000,0,0.3927,0.5,0,0.0255,0.5,0.00116,0,0,1,2,fast food package,0.525,15.5016,0.0002,0,0,0
3.71436,0,136.3,English muffin,0,0,1,51186010,0,1.99984,0.5,0,0,0.5,0.10517,0,0,1,1,muffin,0.1508,0.03654,0,0,0,0
33.16531,0,140.94,English muffin with raisins,0,0,1,51186100,0.06728,1.99984,0.5,0,0,0.5,0.26564,0,0,1,1,muffin,0.2262,0,0,0,0,0
0.11378,0,19.5,Melba toast,0,0,1,51187000,0,0.3313,1,0,0,1,0.00051,0,0,1,1,piece,0.0225,0.5472,0,0,0,0
0.06827,0,11.7,Melba toast,0,0,1,51187000,0,0.19878,1,0,0,1,0.00031,0,0,1,2,melba round,0.0135,0.32832,0,0,0,0
20.25248,0,68.88,100% whole wheat bread,0,0,1,51201010,0,1,0.5,0,0,0.5,0.00579,0,0,1,1,regular slice,0.2576,8.29332,0,0,0,0.97468
23.1457,0,78.72,100% whole wheat bread,0,0,1,51201010,0,1.14272,0.5,0,0,0.5,0.00661,0,0,1,2,large slice,0.2944,9.47808,0,0,0,1.11392
16.63597,0,56.58,100% whole wheat bread,0,0,1,51201010,0,0.82133,0.5,0,0,0.5,0.00475,0,0,1,2,thin slice,0.2116,6.81237,0,0,0,0.80063
0.89966,0,119.7,Pita bread (100% whole wheat),0,0,1,51201150,0,1.9998,0.5,0,0,0.5,0.0056,0,0,1,1,"medium (5-1/4"" across)",0.1845,0,0,0,0,1.99665
1.69936,0,226.1,Pita bread (100% whole wheat),0,0,1,51201150,0,3.7774,0.25,0,0,0.25,0.01058,0,0,1,2,"large (6-1/2"" across)",0.3485,0,0,0,0,3.77145
0.55979,0,74.48,Pita bread (100% whole wheat),0,0,1,51201150,0,1.24432,0.5,0,0,0.5,0.00348,0,0,1,2,"small (4"" across)",0.1148,0,0,0,0,1.24236
1.04806,0,117.74,Whole wheat English muffin,0,0,1,51202000,0,1.99984,0.5,0,0,0.5,0.18038,0,0,1,1,muffin,0.1914,0.56318,0,0,0,1.99114
0,0,277.2,100% whole wheat bagel,0,0,1,51208000,0,4.0383,0.25,0,0,0.25,0.02287,0,0,1,1,regular (4 oz),0.252,0,0,0,0,4.0383
0,0,345.84,100% whole wheat bagel,0,0,1,51208000,0,5.03826,0.25,0,0,0.25,0.02853,0,0,1,2,large (5 oz),0.3144,0,0,0,0,5.03826
0,0,68.64,100% whole wheat bagel,0,0,1,51208000,0,0.99996,0.5,0,0,0.5,0.00566,0,0,1,2,miniature (1 oz),0.0624,0,0,0,0,0.99996
0,0,182.16,100% whole wheat bagel,0,0,1,51208000,0,2.65374,0.5,0,0,0.5,0.01503,0,0,1,2,small (2 1/2 oz),0.1656,0,0,0,0,2.65374
4.41702,0,65,Wheat or cracked wheat bread,0,0,1,51301010,0,1,0.5,0,0,0.5,0.00311,0,0,1,1,regular slice,0.2225,6.696,0,0,0,0.3195
5.30043,0,78,Wheat or cracked wheat bread,0,0,1,51301010,0,1.2,0.5,0,0,0.5,0.00373,0,0,1,2,large slice,0.267,8.0352,0,0,0,0.3834
3.53362,0,52,Wheat or cracked wheat bread,0,0,1,51301010,0,0.8,0.5,0,0,0.5,0.00249,0,0,1,2,thin slice,0.178,5.3568,0,0,0,0.2556
0,0,300.3,Wheat Bagel (part whole wheat),0,0,1,51301700,0,4.0383,0.25,0,0,0.25,0.0217,0,0,1,1,regular (4 oz),0.2205,0,0,0,0,1.14975
0,0,374.66,Wheat Bagel (part whole wheat),0,0,1,51301700,0,5.03826,0.25,0,0,0.25,0.02707,0,0,1,2,large (5 oz),0.2751,0,0,0,0,1.43445
0,0,74.36,Wheat Bagel (part whole wheat),0,0,1,51301700,0,0.99996,0.5,0,0,0.5,0.00537,0,0,1,2,miniature (1 oz),0.0546,0,0,0,0,0.2847
0,0,197.34,Wheat Bagel (part whole wheat),0,0,1,51301700,0,2.65374,0.5,0,0,0.5,0.01426,0,0,1,2,small (2 1/2 oz),0.1449,0,0,0,0,0.75555
2.87533,0,129.34,Cracked wheat English muffin,0,0,1,51303010,0,1.99984,0.5,0,0,0.5,0.00206,0,0,1,1,muffin,0.1682,4.37436,0,0,0,0.8381
4.4601,0,82.04,Wheat roll (part whole wheat),0,0,1,51320530,0,1,0.5,0,0,0.5,0.37271,0,0,1,1,pan or dinner roll,0.3108,0.8946,0,0,0,0.40012
14.97318,0,275.42,Wheat roll (part whole wheat),0,0,1,51320530,0,3.35674,0.25,0,0,0.25,1.25124,0,0,1,2,submarine bun,1.0434,3.0033,0,0,0,1.34326
6.84944,0,125.99,Wheat roll (part whole wheat),0,0,1,51320530,0,1.53553,0.5,0,0,0.5,0.57238,0,0,1,2,hamburger or hot dog bun,0.4773,1.37385,0,0,0,0.61447
0,0,67.34,Rye bread,0,0,1,51401010,0,1,0.5,0,0,0.5,0.01947,0,0,1,1,regular slice,0.1638,4.42494,0,0,0,0.36764
0,0,82.88,Rye bread,0,0,1,51401010,0,1.23072,0.5,0,0,0.5,0.02396,0,0,1,2,large slice,0.2016,5.44608,0,0,0,0.45248
0,0,18.13,Rye bread,0,0,1,51401010,0,0.26922,1,0,0,1,0.00524,0,0,1,2,snack-size slice,0.0441,1.19133,0,0,0,0.09898
0,0,51.8,Rye bread,0,0,1,51401010,0,0.7692,0.5,0,0,0.5,0.01498,0,0,1,2,thin slice,0.126,3.4038,0,0,0,0.2828
9.01414,0,65,Multigrain bread,0,0,1,51601020,0,1,0.5,0,0,0.5,0.01335,0,0,1,1,regular slice,0.2106,4.82742,0,0,0,0.71006
11.09433,0,80,Multigrain bread,0,0,1,51601020,0,1.23072,0.5,0,0,0.5,0.01643,0,0,1,2,large slice,0.2592,5.94144,0,0,0,0.87392
7.97405,0,57.5,Multigrain bread,0,0,1,51601020,0,0.88458,0.5,0,0,0.5,0.01181,0,0,1,2,thin slice,0.1863,4.27041,0,0,0,0.62813
8.10977,0,60.58,Diet high-fiber multigrain bread,0,0,1,51602010,0,0.76076,0.5,0.05798,0,0.5,0.03594,0,0,1,1,regular slice,0.1092,0,0.0208,0,0,0.16432
7.17403,0,53.59,Diet high-fiber multigrain bread,0,0,1,51602010,0,0.67298,0.5,0.05129,0,0.5,0.03179,0,0,1,2,thin slice,0.0966,0,0.0184,0,0,0.14536
0.00741,0,65.74,Refrigerated biscuit (canned dough),0,0,1,52102040,0,0.65512,0.5,0,0,0.5,0,0,0,1,1,biscuit,0.703,2.45385,0,0,0,0
0.01092,0,96.88,Refrigerated biscuit (canned dough),0,0,1,52102040,0,0.96544,0.5,0,0,0.5,0,0,0,1,2,crescent roll,1.036,3.6162,0,0,0,0
0.01131,0,100.34,Refrigerated biscuit (canned dough),0,0,1,52102040,0,0.99992,0.5,0,0,0.5,0,0,0,1,2,large biscuit,1.073,3.74535,0,0,0,0
0.02145,0,190.3,Refrigerated biscuit (canned dough),0,0,1,52102040,0,1.8964,0.5,0,0,0.5,0,0,0,1,2,extra large (Pillsbury Grands!),2.035,7.10325,0,0,0,0
1.75738,0,185.64,Buttermilk biscuit,0,0,1,52103000,0,1.45707,0.5,0,0,0.5,0,0,0,1,1,medium,1.2699,73.56852,0,0,0,0
2.6533,0,280.28,Buttermilk biscuit,0,0,1,52103000,0,2.19989,0.5,0,0,0.5,0,0,0,1,2,large,1.9173,111.07404,0,0,0,0
1.20605,0,127.4,Buttermilk biscuit,0,0,1,52103000,0,1,0.5,0,0,0.5,0,0,0,1,2,small,0.8715,50.4882,0,0,0,0
14.05971,0,179,Cornbread stuffing,0,0,0.5,52204000,0,1.393,0.25,0,0,0.5,0,0,0,0.5,1,"cup, moist type",1.76,75.852,0,0,0,0
9.9121,0,126.195,Cornbread stuffing,0,0,0.5,52204000,0,0.98207,0.25,0,0,0.5,0,0,0,0.5,2,"cup, dry type",1.2408,53.47566,0,0,0,0
34.76145,0,173.85,Cornbread or corn muffin,0,0,1,52206010,0,1.4763,0.5,0,0,0.5,0,0,0,1,1,medium muffin or square,0.7695,38.5776,0.10317,0,0,0
43.29936,0,216.55,Cornbread or corn muffin,0,0,1,52206010,0,1.8389,0.5,0,0,0.5,0,0,0,1,2,large muffin or square,0.9585,48.0528,0.12851,0,0,0
27.44325,0,137.25,Cornbread or corn muffin,0,0,1,52206010,0,1.1655,0.5,0,0,0.5,0,0,0,1,2,small muffin or square,0.6075,30.456,0.08145,0,0,0
23.78415,0,118.95,Cornbread or corn muffin,0,0,1,52206010,0,1.0101,0.5,0,0,0.5,0,0,0,1,2,stick,0.5265,26.3952,0.07059,0,0,0
0,0,74.14,Hush puppy,0,0,1,52209010,0,0.80058,1,0,0,1,0.57156,0,0,1,1,hush puppy,0.4642,0.93456,0,0,0,0
0,0,256.12,Hush puppy,0,0,0.5,52209010,0,2.76564,0.25,0,0,0.5,1.97448,0,0,0.5,2,cup,1.6036,3.22848,0,0,0,0
0,0,53.28,Corn tortilla,0,0,1,52215100,0,1.00008,0.5,0,0,0.5,0,0,0,1,1,"medium (6"" across)",0.0792,0,0,0,0,0
0,0,95.46,Corn tortilla,0,0,1,52215100,0,1.79181,0.5,0,0,0.5,0,0,0,1,2,"large (8"" across)",0.1419,0,0,0,0,0
0,0,23.754,Corn tortilla,0,0,1,52215100,0,0.44587,1,0,0,1,0,0,0,1,2,"small (4"" across)",0.03531,0,0,0,0,0
0,0,165.75,Flour (wheat) tortilla,0,0,1,52215200,0,1.69983,0.5,0,0,0.5,0.00306,0,0,1,1,"medium (8"" across)",0.8925,29.20158,0,0,0,0
0,0,227.5,Flour (wheat) tortilla,0,0,1,52215200,0,2.3331,0.5,0,0,0.5,0.0042,0,0,1,2,"large (10"" across)",1.225,40.0806,0,0,0,0
0,0,97.5,Flour (wheat) tortilla,0,0,1,52215200,0,0.9999,0.5,0,0,0.5,0.0018,0,0,1,2,"small (6"" across)",0.525,17.1774,0,0,0,0
0,0,105.2,Whole wheat tortilla,0,0,1,52215260,0,1.4816,0.5,0,0,0.5,0.00764,0,0,1,1,"medium (7"" across)",0.088,0,0,0,0,1.0372
0,0,136.76,Whole wheat tortilla,0,0,1,52215260,0,1.92608,0.5,0,0,0.5,0.00994,0,0,1,2,"large (8"" across)",0.1144,0,0,0,0,1.34836
0,0,71.01,Whole wheat tortilla,0,0,1,52215260,0,1.00008,0.5,0,0,0.5,0.00516,0,0,1,2,"small  (6"" across)",0.0594,0,0,0,0,0.70011
0,0,62.244,Taco or tostada shell,0,0,1,52215300,0,0.63335,0.5,0,0,0.5,0,0,0,1,1,"medium (5"" across)",0.43225,23.33073,0,0,0,0
0,0,98.28,Taco or tostada shell,0,0,1,52215300,0,1.00002,0.5,0,0,0.5,0,0,0,1,2,"large (6 1/2"" across)",0.6825,36.83799,0,0,0,0
0,0,23.4,Taco or tostada shell,0,0,1,52215300,0,0.2381,1,0,0,1,0,0,0,1,2,"miniature (3"" across)",0.1625,8.77095,0,0,0,0
72.18239,0,313.01,Blueberry or banana muffin,0,0,1,52302010,0.16724,2.51086,0.5,0,0,0.5,0,0,0,1,1,medium (2 3/4Ó across),1.582,52.58907,0,0,0,0.0452
98.37246,0,426.58,Blueberry or banana muffin,0,0,1,52302010,0.22792,3.42188,0.5,0,0,0.5,0,0,0,1,2,large (3 1/4Ó across),2.156,71.67006,0,0,0,0.0616
12.13686,0,52.63,Blueberry or banana muffin,0,0,1,52302010,0.02812,0.42218,1,0,0,1,0,0,0,1,2,miniature (1 1/4Ó across),0.266,8.84241,0,0,0,0.0076
42.15963,0,182.82,Blueberry or banana muffin,0,0,1,52302010,0.09768,1.46652,0.5,0,0,0.5,0,0,0,1,2,small (2 1/2Ó across),0.924,30.71574,0,0,0,0.0264
69.07836,0,294.93,Fat-free berry or banana muffin,0,0,1,52302100,0.08249,2.51086,0.5,0,0,0.5,0,0,0,1,1,medium (2 3/4Ó across),0.113,0,0,0,0,0
94.14219,0,401.94,Fat-free berry or banana muffin,0,0,1,52302100,0.11242,3.42188,0.5,0,0,0.5,0,0,0,1,2,large (3 1/4Ó across),0.154,0,0,0,0,0
11.61495,0,49.59,Fat-free berry or banana muffin,0,0,1,52302100,0.01387,0.42218,1,0,0,1,0,0,0,1,2,miniature (1 1/4Ó across),0.019,0,0,0,0,0
40.34665,0,172.26,Fat-free berry or banana muffin,0,0,1,52302100,0.04818,1.46652,0.5,0,0,0.5,0,0,0,1,2,small (2 1/2Ó across),0.066,0,0,0,0,0
42.35435,0,363.86,Chocolate chip muffin,0,0,1,52302500,0,2.51086,0.5,0,0,0.5,0.13058,0,0,1,1,medium (2 3/4Ó across),4.6895,115.49052,0,0,0,0
57.72185,0,495.88,Chocolate chip muffin,0,0,1,52302500,0,3.42188,0.5,0,0,0.5,0.17796,0,0,1,2,large (3 1/4Ó across),6.391,157.39416,0,0,0,0
7.12153,0,61.18,Chocolate chip muffin,0,0,1,52302500,0,0.42218,1,0,0,1,0.02196,0,0,1,2,miniature (1 1/4Ó across),0.7885,19.41876,0,0,0,0
24.73794,0,212.52,Chocolate chip muffin,0,0,1,52302500,0,1.46652,0.5,0,0,0.5,0.07627,0,0,1,2,small (2 1/2Ó across),2.739,67.45464,0,0,0,0
54.07251,0,333.35,Bran muffin,0,0,1,52304010,0.24182,2.51086,0.5,0,0,0.5,1.9652,0,0,1,1,medium (2 3/4Ó across),1.5368,2.08485,0,0,0,1.07576
73.69174,0,454.3,Bran muffin,0,0,1,52304010,0.32956,3.42188,0.5,0,0,0.5,2.67823,0,0,1,2,large (3 1/4Ó across),2.0944,2.8413,0,0,0,1.46608
9.09184,0,56.05,Bran muffin,0,0,1,52304010,0.04066,0.42218,1,0,0,1,0.33043,0,0,1,2,miniature (1 1/4Ó across),0.2584,0.35055,0,0,0,0.18088
31.58217,0,194.7,Bran muffin,0,0,1,52304010,0.14124,1.46652,0.5,0,0,0.5,1.14781,0,0,1,2,small (2 1/2Ó across),0.8976,1.2177,0,0,0,0.62832
43.22426,0,136.3,Lowfat bran & fruit muffin,0,0,1,52304040,0.0232,1.28876,0.5,0,0,0.5,0,0,0,1,1,small muffin (2 oz),0.4582,21.78828,0,0,0,0
20.7731,0,344.65,Plain muffin,0,0,1,52306010,0,2.51086,0.5,0,0,0.5,0,0,0,1,1,medium (2 3/4Ó across),2.9832,100.33722,0,0,0,0
28.31024,0,469.7,Plain muffin,0,0,1,52306010,0,3.42188,0.5,0,0,0.5,0,0,0,1,2,large (3 1/4Ó across),4.0656,136.74276,0,0,0,0
3.49282,0,57.95,Plain muffin,0,0,1,52306010,0,0.42218,1,0,0,1,0,0,0,1,2,miniature (1 1/4Ó across),0.5016,16.87086,0,0,0,0
12.13296,0,201.3,Plain muffin,0,0,1,52306010,0,1.46652,0.5,0,0,0.5,0,0,0,1,2,small (2 1/2Ó across),1.7424,58.60404,0,0,0,0
0.80415,0,53.55,Matzo pancake,0,0,1,52308010,0,0.1602,0.5,0.10125,0,0.5,0,0,0,1,1,pancake or fritter,0.69645,2.89605,0,0,0,0
0,0,47.95,Matzo ball,0,0,1,52308020,0,0.4942,0.5,0.17115,0,0.5,0,0,0,1,1,ball,0.4284,1.13155,0,0,0,0
47.34205,0,132.43,"Fruit bread (banana, etc.)",0,0,1,52405010,0.06847,0.91102,0.5,0,0,0.5,0,0,0,1,1,slice (1.4 oz),0.8651,34.91847,0,0,0,0
35.90184,0,149.6,Zucchini bread,0,0,1,52407000,0,0.8888,0.5,0,0,0.5,1.49938,0,0.0752,1,1,slice (1.4 oz),1.06,2.6028,0,0,0.0752,0
65.0017,0,143.07,Angel food cake,0,0,1,53101100,0,1.14684,0.5,0,0,0.5,0,0,0,1,1,"piece (1/12 of 10"" cake)",0.0228,0,0,0,0,0
118.06906,0,326.4,Carrot cake with icing,0,0,1,53104260,0,0.8168,0.5,0,0,0.5,3.11022,0.1104,0,1,1,"piece, 1-layer cake",3.064,17.9928,0,0,0.1104,0
196.28981,0,542.64,Carrot cake with icing,0,0,1,53104260,0,1.35793,0.5,0,0,0.5,5.17074,0.18354,0,1,2,"piece, 2-layer cake",5.0939,29.91303,0,0,0.18354,0
88.55179,0,244.8,Carrot cake with icing,0,0,1,53104260,0,0.6126,0.5,0,0,0.5,2.33267,0.0828,0,1,2,cupcake,2.298,13.4946,0,0,0.0828,0
107.77052,0,409.6,Cheesecake,0,0,1,53104500,0.00768,0.53248,0.5,0,0.10112,0.5,0,0,0,1,1,piece,9.8304,214.39872,0,0,0,0.26624
47.99156,0,182.4,Cheesecake,0,0,1,53104500,0.00342,0.23712,0.5,0,0.04503,0.5,0,0,0,1,2,single serving cake,4.3776,95.47443,0,0,0,0.11856
119.02317,0,245.52,Chocolate cake with icing,0,0,1,53105260,0,0.59202,0.5,0,0,0.5,0,0,0,1,1,"piece, 1-layer cake",2.8248,81.8532,0,0,0,0
196.56856,0,405.48,Chocolate cake with icing,0,0,1,53105260,0,0.97773,0.5,0,0,0.5,0,0,0,1,2,"piece, 2-layer cake",4.6652,135.1818,0,0,0,0
51.68772,0,150.4,Chocolate cupcake with icing/filling,0,0,1,53108200,0,0.7712,0.5,0,0,0.5,0.60871,0,0,1,1,medium cupcake (1.4 oz),1.144,26.4348,0,0,0,0
32.30483,0,94,Chocolate cupcake with icing/filling,0,0,1,53108200,0,0.482,0.5,0,0,0.5,0.38044,0,0,1,2,small cupcake (0.9 oz),0.715,16.52175,0,0,0,0
82.70035,0,240.64,Chocolate cupcake with icing/filling,0,0,1,53108200,0,1.23392,0.5,0,0,0.5,0.97394,0,0,1,2,large cupcake (2.3 oz),1.8304,42.29568,0,0,0,0
36.1814,0,105.28,Chocolate cupcake with icing/filling,0,0,1,53108200,0,0.53984,0.5,0,0,0.5,0.4261,0,0,1,2,Ho Ho,0.8008,18.50436,0,0,0,0
49.10333,0,142.88,Chocolate cupcake with icing/filling,0,0,1,53108200,0,0.73264,0.5,0,0,0.5,0.57828,0,0,1,2,Ding Dong,1.0868,25.11306,0,0,0,0
34.46238,0,91.12,Ice cream cake,0,0,1,53112100,0,0.2176,0.5,0,0.02992,0.5,0.00038,0,0,1,1,piece (1/10 of loaf),1.5266,35.29404,0,0,0,0
101.20098,0,350.35,Pound cake,0,0,1,53116000,0,1.78087,0.5,0,0,0.5,0,0,0,1,1,piece (1/10 of loaf),3.1122,116.81397,0,0,0,0
101.00821,0,275.2,Upside down cake (with fruit),0,0,1,53119000,0.06536,1.13606,0.5,0,0,0.5,0,0,0,1,1,"piece (1/12 of 8"" sq)",2.5026,89.52858,0,0,0,0
142.1162,0,387.2,Upside down cake (with fruit),0,0,1,53119000,0.09196,1.59841,0.5,0,0,0.5,0,0,0,1,2,"piece (1/12 of 9"" cake)",3.5211,125.96463,0,0,0,0
214.90551,0,415.29,White cake with icing,0,0,1,53120260,0,1.08891,0.5,0,0,0.5,0,0,0,1,1,"piece, 2-layer cake",2.9212,127.80468,0,0,0,0
130.12627,0,251.46,White cake with icing,0,0,1,53120260,0,0.65934,0.5,0,0,0.5,0,0,0,1,2,"piece, 1-layer cake",1.7688,77.38632,0,0,0,0
194.83231,0,400.03,Yellow cake with icing,0,0,1,53121260,0,1.43008,0.5,0,0,0.5,0,0,0,1,1,"piece, 2-layer cake",2.7686,106.88976,0,0,0,0
117.97186,0,242.22,Yellow cake with icing,0,0,1,53121260,0,0.86592,0.5,0,0,0.5,0,0,0,1,2,"piece, 1-layer cake",1.6764,64.72224,0,0,0,0
124.59146,0,211.22,Fruit shortcake with whipped cream,0,0,1,53123070,0.26078,0.16638,0.5,0,0,0.5,0,0,0,1,1,"piece (3"" across)",2.36,33.3999,0,0,0,0
32.58602,0,144.96,Biscotti,0,0,1,53203500,0,0.82112,0.5,0.35648,0,0.5,0.36153,0,0,1,1,biscotti,1.1264,31.7376,0,0,0,0
47.98538,0,128.86,"Brownie, no icing",0,0,1,53204010,0,0.6205,0.5,0.08024,0,0.5,0.11817,0,0,1,1,"brownie (2"" square)",0.969,33.39072,0,0,0,0
87.50276,0,234.98,"Brownie, no icing",0,0,1,53204010,0,1.1315,0.5,0.14632,0,0.5,0.21548,0,0,1,2,Brownie Bites bag,1.767,60.88896,0,0,0,0
56.6751,0,170.1,Brownie with icing,0,0,1,53204100,0,0.69552,0.5,0.05922,0,0.5,0.08419,0,0,1,1,"brownie (2"" square)",1.7808,53.53992,0,0,0,0
82.31383,0,247.05,Brownie with icing,0,0,1,53204100,0,1.01016,0.5,0.08601,0,0.5,0.12227,0,0,1,2,Little Debbie package,2.5864,77.76036,0,0,0,0
12.56597,0,48.1,Chocolate chip cookie,0,0,1,53206000,0,0.25,1,0,0,1,0.0198,0,0,1,1,"medium (2"" across)",0.748,19.2276,0,0,0,0
25.44608,0,97.4025,Chocolate chip cookie,0,0,0.25,53206000,0,0.50625,0.25,0,0,1,0.0401,0,0,0.25,2,cup of bite size cookies,1.5147,38.93589,0,0,0,0
50.26387,0,192.4,Chocolate chip cookie,0,0,1,53206000,0,1,0.5,0,0,0.5,0.0792,0,0,1,2,"""big"" cookie (4"" across)",2.992,76.9104,0,0,0,0
17.59235,0,67.34,Chocolate chip cookie,0,0,1,53206000,0,0.35,0.5,0,0,0.5,0.02772,0,0,1,2,large,1.0472,26.91864,0,0,0,0
13.92038,0,46.866,Reduced-fat chocolate chip cookie,0,0,1,53206030,0,0.30763,1,0,0,1,0,0,0,1,1,Nabisco Chips Ahoy!,0.535,14.91398,0,0,0,0
21.79125,0,73.365,Reduced-fat chocolate chip cookie,0,0,0.25,53206030,0,0.48156,0.25,0,0,1,0,0,0,0.25,2,"cup, Snackwell's",0.8375,23.34665,0,0,0,0
20.81552,0,70.08,Reduced-fat chocolate chip cookie,0,0,1,53206030,0,0.46,1,0,0,1,0,0,0,1,2,Keebler Chips Deluxe,0.8,22.30128,0,0,0,0
14.26922,0,56.29,Chocolate fudge cookie,0,0,1,53207000,0,0.33319,1,0,0,1,0,0,0,1,1,"medium (2"" across)",0.5512,16.06878,0,0,0,0
27.44082,0,108.25,Chocolate fudge cookie,0,0,1,53207000,0,0.64075,0.5,0,0,0.5,0,0,0,1,2,"""big"" cookie (4"" across)",1.06,30.9015,0,0,0,0
2.41479,0,9.526,Chocolate fudge cookie,0,0,1,53207000,0,0.05639,1,0,0,1,0,0,0,1,2,bite size,0.09328,2.71933,0,0,0,0
122.82563,0,328.38,Moon pie,0,0,1,53208200,0,0.77532,0.5,0,0,0.5,0,0,0,1,1,moon pie,3.6816,117.50076,0,0,0,0
53.53938,0,143.14,Moon pie,0,0,1,53208200,0,0.33796,0.5,0,0,0.5,0,0,0,1,2,scooter pie,1.6048,51.21828,0,0,0,0
89.75719,0,239.97,Moon pie,0,0,1,53208200,0,0.56658,0.5,0,0,0.5,0,0,0,1,2,whoopie pie,2.6904,85.86594,0,0,0,0
61.41281,0,164.19,Moon pie,0,0,1,53208200,0,0.38766,0.5,0,0,0.5,0,0,0,1,2,Little Debbie,1.8408,58.75038,0,0,0,0
14.71117,0,51.92,Oreo or thin mint cookie,0,0,1,53209000,0,0.24112,1,0,0,1,0,0,0,1,1,regular Oreo,0.4026,20.02077,0,0,0,0.01507
3.74466,0,13.216,Oreo or thin mint cookie,0,0,1,53209000,0,0.06138,1,0,0,1,0,0,0,1,2,mini sandwich,0.10248,5.0962,0,0,0,0.00384
17.38593,0,61.36,Oreo or thin mint cookie,0,0,1,53209000,0,0.28496,1,0,0,1,0,0,0,1,2,chocolate-coated Oreo,0.4758,23.66091,0,0,0,0.01781
12.03641,0,42.48,Oreo or thin mint cookie,0,0,1,53209000,0,0.19728,1,0,0,1,0,0,0,1,2,fudge stick,0.3294,16.38063,0,0,0,0.01233
40.12137,0,141.6,Oreo or thin mint cookie,0,0,1,53209000,0,0.6576,0.5,0,0,0.5,0,0,0,1,2,"large (4"" across)",1.098,54.6021,0,0,0,0.0411
9.49539,0,33.512,Oreo or thin mint cookie,0,0,1,53209000,0,0.15563,1,0,0,1,0,0,0,1,2,Girl Scout thin mint,0.25986,12.9225,0,0,0,0.00973
19.50147,0,46,Reduced-fat Oreo,0,0,1,53209020,0,0.33339,1,0,0,1,0,0,0,1,1,cookie,0.1426,6.04544,0,0,0,0
13.17159,0,51.96,Chocolate wafer cookie,0,0,1,53210000,0,0.30756,1,0,0,1,0,0,0,1,1,"medium (1-3/4"" across)",0.5088,14.83272,0,0,0,0
19.48298,0,76.8575,Chocolate wafer cookie,0,0,0.25,53210000,0,0.45493,0.25,0,0,1,0,0,0,0.25,2,"cup, Teddy Grahams",0.7526,21.94006,0,0,0,0
6.5858,0,25.98,Chocolate wafer cookie,0,0,1,53210000,0,0.15378,1,0,0,1,0,0,0,1,2,small or thin,0.2544,7.41636,0,0,0,0
19.18232,0,55.68,Fig bar (Fig Newton),0,0,1,53220030,0.05536,0.25808,1,0,0,1,0,0,0,1,1,"bar (bar = 1 1/2"")",0.1792,9.82368,0,0,0,0
68.33702,0,198.36,Fig bar (Fig Newton),0,0,1,53220030,0.19722,0.91941,0.5,0,0,0.5,0,0,0,1,2,"small pkg (two 3"" bars)",0.6384,34.99686,0,0,0,0
14.02525,0,30.24,Fortune cookie,0,0,1,53222010,0,0.25216,1,0,0,1,0,0,0,1,1,cookie,0.0536,1.61208,0,0,0,0
0.89267,0,16.68,"Ice cream cone (wafer or cake, shell only)",0,0,1,53222020,0,0.21912,1,0,0,1,0,0,0,1,1,cone,0.0488,2.17188,0,0,0,0
6.47186,0,120.93,"Ice cream cone (wafer or cake, shell only)",0,0,1,53222020,0,1.58862,0.5,0,0,0.5,0,0,0,1,2,large waffle cone,0.3538,15.74613,0,0,0,0
9.80766,0,40.2,"Ice cream cone (sugar cone, shell only)",0,0,1,53222100,0,0.434,1,0,0,1,0.00002,0,0,1,1,cone,0.057,2.7954,0,0,0,0
43.07635,0,112.8,Marshmallow rice krispies bar,0,0,1,53226500,0,0.7161,0.5,0,0,0.5,0.00653,0,0,1,1,"bar (2"" square)",0.573,25.5393,0,0,0,0
